2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=715 raw_class=Two-wheeler raw_conf=0.870 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=715 raw_class=Two-wheeler raw_conf=0.912 kept_by_bytetrack=True track_id=11
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=718 raw_class=Two-wheeler raw_conf=0.781 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=718 raw_class=Two-wheeler raw_conf=0.807 kept_by_bytetrack=True track_id=10
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=718 raw_class=Two-wheeler raw_conf=0.893 kept_by_bytetrack=True track_id=11
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=718 raw_class=Sedan raw_conf=0.921 kept_by_bytetrack=True track_id=13
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=718 raw_class=Sedan raw_conf=0.817 kept_by_bytetrack=True track_id=14
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=718 raw_class=Sedan raw_conf=0.564 kept_by_bytetrack=True track_id=15
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=721 raw_class=Two-wheeler raw_conf=0.687 kept_by_bytetrack=True track_id=8
2026-08-28 12:01:58 [DEBUG] uvh_test.main: frame=721 raw_class=Two-wheeler raw_conf=0.864 kept_by_bytetrack=True track_id=10
